3656
727	824	726
0	229	0
28319	28770	230
37116	37156	682
37253	37322	723
37413	37561	793
37670	37904	942
37974	38059	1177
38130	38214	1263
38306	38454	1348
38563	38646	1497
38722	38828	1581
38960	40149	1688
0	214	0
8340	8822	215
0	148	0
27043	27494	149
35840	35883	601
0	480	0
855	975	481
1312	1667	602
1725	2018	958
0	422	0
797	917	423
1254	1997	544
0	82	0
4605	4670	83
14158	14272	149
14875	15326	264
20055	20119	716
0	133	0
8479	8685	134
8776	8924	341
9033	9267	490
9337	9422	725
9493	9577	811
0	297	0
406	640	298
866	949	533
0	297	0
406	640	298
710	795	533
866	950	619
0	36	0
127	275	37
384	773	186
844	928	576
1020	1168	661
1277	1472	810
0	144	0
236	384	145
0	27	0
119	242	28
376	459	152
535	641	236
0	1201	0
1382	1528	1202
1718	3121	1349
0	1201	0
1382	1528	1202
1718	1805	1349
2052	2244	1437
4556	4753	1630
5269	5851	1828
0	1201	0
1382	1528	1202
1718	1805	1349
2052	2244	1437
4556	4753	1630
5269	5374	1828
7572	7728	1934
11896	12015	2091
29849	30272	2211
